order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g,Arsenic_LOD,Cadmium_LOD,Lead_LOD,Mercury_LOD,mercury,lead,cadmium,arsenic
04/16/2021 03:10 PM,Leaf/Mixed Plant Material,210416-009,,0.267333333333,0.469666666667,0.00136666666667,0.042,0.016,0.042,0.016,0.00136666666667,0.469666666667,0.267333333333,0.01526614846527417
04/23/2021 12:36 PM,Leaf/Mixed Plant Material,210423-018,0.529,0.0636333333333,1.17666666667,0.00116666666667,0.042,0.016,0.042,0.016,0.00116666666667,1.17666666667,0.0636333333333,0.529
04/23/2021 12:36 PM,Leaf/Mixed Plant Material,210423-019,0.573,0.0382666666667,1.34666666667,0.00206666666667,0.042,0.016,0.042,0.016,0.00206666666667,1.34666666667,0.0382666666667,0.573
04/23/2021 12:36 PM,Leaf/Mixed Plant Material,210423-020,0.656333333333,0.041,1.66,0.00233333333333,0.042,0.016,0.042,0.016,0.00233333333333,1.66,0.041,0.656333333333
04/23/2021 12:36 PM,Leaf/Mixed Plant Material,210423-021,0.508666666667,0.0362,1.22,0.0012,0.042,0.016,0.042,0.016,0.0012,1.22,0.0362,0.508666666667
04/23/2021 12:36 PM,Leaf/Mixed Plant Material,210423-022,0.523333333333,0.0602333333333,1.27333333333,0.00176666666667,0.042,0.016,0.042,0.016,0.00176666666667,1.27333333333,0.0602333333333,0.523333333333
04/26/2021 08:46 AM,Leaf/Mixed Plant Material,210422-004,,0.0256,,,0.042,0.016,0.042,0.016,0.007802533848481513,0.01811288458060416,0.0256,0.009776564517195673
04/29/2021 10:15 AM,Flower,210429-009,0.0787666666667,0.0539,,0.0014,0.042,0.016,0.042,0.016,0.0014,0.009144950979030205,0.0539,0.0787666666667
04/29/2021 10:15 AM,Flower,210429-010,0.0069,0.0572666666667,,,0.042,0.016,0.042,0.016,0.007505109730824689,0.0055992438732305454,0.0572666666667,0.0069
05/03/2021 09:01 AM,Flower,210429-015,0.550333333333,0.0465333333333,1.16666666667,0.0192333333333,0.042,0.016,0.042,0.016,0.0192333333333,1.16666666667,0.0465333333333,0.550333333333
