arsenic,cadmium,lead,mercury
0.036,0.001,0.015,0.00482514865495427
0.027,0.001,0.009,0.004602441759574392
0.035,0.002,0.016,1.438812757060981e-05
0.027,0.0004527538354939735,0.008,0.002063977900027029
0.038,7.932613017826673e-05,0.009,0.0027747618175808543
0.033,0.0003595100736896616,0.01,0.004670231722255935
0.037,0.003,0.01,0.0019773714251266616
0.031,0.002,0.014,0.003450397566936317
0.034,0.003,0.029,0.0012286418167358477
0.039,0.001,0.01,0.0027673708516057385
0.037,0.001,0.009,0.0019465519277645262
0.034,0.001,0.013,0.001964949262817531
0.069,0.043,0.063,0.003387376474207228
0.058,0.026,0.069,0.0035695920356339436
0.497,0.039,0.976,0.008
0.034,0.003,0.01,0.001934022570324529
0.031,0.003,0.005,0.0012856806397518927
0.024,0.003,0.003,0.004956667999735093
0.028,0.003,0.005,0.0001625158049237785
0.023,0.003,0.003,0.0028489419816347485
0.02,0.002,0.002,0.004730990476408303
0.027,0.003,0.002,0.0015780465876387012
0.03,0.002,0.002,0.002101263800649566
0.059,0.006,0.005,0.123
0.037,0.006,0.002,0.121
0.053,0.006,0.018,0.141
0.036,0.009,0.002,0.152
0.059,0.021,0.181,0.0022391080877444364
0.111,0.014,0.064,0.053
0.186,0.016,0.248,0.0005921891800035173
0.155,0.018,0.08,0.008
0.024,0.002,0.008,0.01
0.021,0.0008263607142858139,0.007,0.007
0.02,0.008,0.006,0.008
0.017,0.00048423042214096936,0.009,0.01
0.021,0.0002559173825499429,0.007,0.007
0.019,0.002,0.009,0.008
0.031,0.001,0.011,0.008
0.021,0.002,0.009,0.009
0.023,0.002,0.015,0.008
0.025,0.003,0.01,0.005
0.021,0.001,0.009,0.007
0.178,0.284,0.124,0.008
0.048,0.007,0.009,0.004019156531376369
0.192,0.026,0.147,0.0033452986727440432
0.181,0.127,0.434,0.009
0.025,0.0007640304357922088,0.003,0.002620061642593223
0.019,0.002,0.002,0.000943072667495124
0.023,0.002,0.004,0.004095368834739358
0.026,0.001,0.002,0.000270437244899589
0.034,0.006,0.016,0.0011004487654702327
0.082,0.014,0.074,0.0012147978646623642
0.114,0.026,0.084,0.0017493771413162062
0.088,0.038,0.033,0.119
0.142,0.018,0.079,0.009
0.021,0.001,0.007,0.0008433922747706979
0.027,0.002,0.006,0.00296223213418405
0.046,0.003,0.004,0.046
0.04,0.006,0.004,0.038
0.045,0.004,0.006,0.04
0.053,0.287,0.051,0.0029157294848742537
0.036,0.077,0.005,0.0016849899852214084
0.036,0.112,2.2423384651434342e-06,0.0045529256830031525
0.023,0.037,0.005,0.0032284002410385634
0.029,0.003,0.019,0.0017541094202254115
0.023,0.001,0.006,0.004291615423018394
0.184,0.395,0.15,0.001643090675965192
0.074,0.017,0.053,0.004689722019428918
0.059,0.026,0.04,0.003465681850378406
0.068,0.251,1.323,0.0016496798665751773
0.029,0.002,0.002,0.004331557784500524
0.022,0.002,0.002,0.0037912810008108055
0.024,0.003,0.003,0.0043747883468116325
0.028,0.0007571376404583969,0.003,0.002882979142085503
0.032,0.002,0.008,0.0033174918103597508
0.035,0.0009436559874010996,0.005,0.0023135403486718243
0.041,0.002,0.009,0.00441941429292139
0.039,0.002,0.011,0.0020100896970873124
0.038,0.004,0.01,0.0031750470876926533
0.043,0.003,0.011,0.0018333292161192983
0.04,0.00016005256232649756,0.014,0.004992932866714691
0.035,0.002,0.015,0.0028395373428983994
0.028,0.001,0.013,6.497530955029251e-05
0.107,0.175,0.074,0.0012713576029857575
0.026,0.001,0.002,0.0033259936381069455
0.029,0.00039826996349118205,0.003,0.002326431898395871
0.086,0.006,0.019,0.0006000384334141235
0.086,0.005,0.104,0.0023539481623081073
0.073,0.006,0.107,0.0043851590430125
0.371,0.027,0.907,0.0015617413633627463
0.034,0.004,0.001,0.789
0.03,0.003,0.002,0.911
0.028,0.002,0.003,0.0011242242902034366
0.047,0.004,0.012,0.0022916933699590187
0.146,0.339,0.123,0.007
0.019,0.00047070156555843935,0.005,0.007
0.046,0.013,0.007,0.00030582692988983975
0.026,0.00099315157953557,0.0008416008760981896,0.0009202524894239856
0.023,0.00037924925328020753,9.493481165101514e-07,0.0023561775465621654
0.05,0.004,0.005,0.0037759992095569308
0.04,0.004,0.004,0.0009062757148094036
0.042,0.004,0.004,0.0007166428012732051
0.031,0.004,0.015,0.0006300260888769571
0.037,0.006,0.028,0.003746892460481163
0.028,0.001,0.007,0.007
0.052,0.014,0.006,0.0025783777148658577
0.049,0.013,0.007,0.0005225987476377231
0.045,0.015,0.023,0.00024970054036833113
0.085,0.444,0.017,0.006
0.065,0.167,0.012,0.009
0.081,0.153,0.02,0.009
0.037,0.777,0.031,0.006
0.038,0.004,0.004,0.0013460715688458319
0.059,0.257,0.085,0.013
0.013,0.004,0.008,0.0036457909617865604
45.996,6.425,12.232,3.836
35.412,3.215,12.049,4.721
0.003,0.007,0.029,0.008
0.062,0.011,0.089,0.0032404002834229184
0.004,0.001,0.002,0.002997670177776633
0.00040038930635237014,0.002,0.003,0.004976810213268088
0.0009645335689294725,0.001,0.00014646138682239762,0.001038256205321531
0.004,0.001,0.002,0.004013500287016291
0.001998822446962747,0.011,0.003,0.001569892668581842
0.0024306688995445625,0.013,0.0007399722571251149,0.0013681659679827373
0.052,0.153,0.024,0.006
0.028,0.15,0.017,0.007
0.021,0.014,0.026,0.006
0.015,0.007,0.023,0.007
0.021,0.01,0.022,0.006
0.007,0.006,0.031,0.006
0.026,0.011,0.051,0.006
0.017,0.027,0.026,0.005
0.017,0.007,0.019,0.005
0.01,0.005,0.03,0.007
0.016,0.024,0.027,0.006
0.007,0.008,0.013,0.005
0.0015838880725671698,0.00016049347836937343,0.003,0.004713837128884776
0.0008634776565443149,0.003,0.003,0.0004953020206529108
0.002064506950207394,0.002,0.004,0.004566096404269546
0.036,0.028,0.061,0.006
0.018,0.084,0.088,0.007
0.018,0.143,0.098,0.008
0.01,0.014,0.106,0.006
0.015,0.052,0.059,0.011
0.03,0.066,0.104,0.016
0.043,0.13,0.077,0.006
0.015,0.067,0.049,0.005
0.041,0.082,0.094,0.059
0.013,0.003,0.007,0.0019681671921765545
0.012,0.002,0.011,0.0005524757183681512
0.035,0.047,0.091,0.005
0.047,0.195,0.09,0.005
0.016,0.028,0.109,0.005
0.023,0.192,0.104,0.006
0.023,0.064,0.137,0.006
0.016,0.074,0.084,0.006
0.032,0.066,0.085,0.003691243917660898
0.017,0.06,0.036,0.0011647882634915198
0.045,0.08,0.172,0.0012091117225152893
0.019,0.067,0.061,0.004582022153043042
0.004,0.002,0.004,0.00015746424795857916
0.016,0.014,0.02,0.0033121519194468647
0.014,0.021,0.017,0.0007974726537490073
0.003,0.001,0.004,0.0018930629036748676
0.0021979026889215303,0.0007331835332258377,0.004,0.003692130462675463
0.268,0.188,0.3,0.018
0.292,0.294,0.293,0.019
0.02,0.009,0.004,0.0008912162370490096
0.026,0.12,0.094,0.014
0.037,0.062,0.057,0.009
0.039,0.074,0.066,0.009
0.032,0.117,0.07,0.008
0.052,0.087,0.158,0.008
0.009,0.005,0.006,0.003137816934897641
0.019,0.008,0.01,0.004643497521591007
0.008,0.002,0.02,0.0048373344436097076
0.002726100690731599,0.004,0.002,0.0009419005125455487
0.028,0.003,0.043,0.0016053696910741943
0.028,0.003,0.01,0.001610943838259406
0.009,0.003,0.004,0.004901390249675248
0.007,0.002,0.024,0.0031030931581743568
0.0011218620267125952,0.003,0.01,0.006
0.043,0.158,0.08,0.007
0.01,0.049,0.078,0.01
0.023,0.124,0.096,0.009
0.02,0.176,0.049,0.009
0.01,0.118,0.116,0.012
0.026,0.03,0.075,0.009
0.026,0.04,0.058,0.009
0.023,0.038,0.027,0.01
0.009,0.025,0.031,0.009
0.004,0.001,0.006,0.003741549361978338
0.0008003219551879882,0.003,0.003,0.0022966844203108462
0.002187119685333094,0.002,0.003,0.0007617612319655093
0.045,0.023,0.05,0.004391837525036668
0.019,1.902,0.018,0.004446111000247914
0.069,1.138,0.015,0.0017555042165482782
0.039,0.391,0.011,0.003695801646385452
0.035,0.572,0.008,0.004711950637335906
1.645,0.137,0.951,0.01
0.009,0.001,0.0006390823137832611,4.13198089835698e-05
0.007,0.001,0.0005731676312804351,0.00421303293554619
0.054,0.38,0.083,0.00257019826610183
0.008,0.501,0.041,0.0004200984411425557
0.018,0.006,8.669369399896187e-05,0.163
0.015,0.002,0.000486635576675881,0.71
0.01,0.003,0.0004093763988353003,0.828
0.035,0.007,0.0006419600759872128,0.203
0.006,0.003,0.0004031381014378562,0.146
0.012,0.002,0.0007921261265974582,0.128
0.024,0.001,5.292658032390329e-05,0.14
0.016,0.002,0.0007709462918936128,0.819
0.022,0.002,0.004,0.13
0.045,0.007,0.0001825353536288239,0.949
0.019,0.002,0.004,0.212
0.022,0.003,0.0005374950338893275,0.148
0.028,0.003,0.0004431323493746041,0.143
0.007,0.003,0.005,1.163
0.016,0.004,0.0003485676213069928,0.04
0.023,0.001,0.0004437806348228356,0.043
0.025,0.002,0.0009518466520846459,0.009
0.005,0.003,0.0003079794042580264,0.049
0.025,0.005,0.00013967863695676087,0.048
0.041,0.004,0.0009200518910539087,0.044
0.016,0.002,0.0006369098425299488,0.059
0.016,0.004,0.00018211867192030628,0.046
0.015,0.011,0.036,0.06
0.007,0.002,0.003,0.064
0.024,0.003,0.0005933343792687107,0.048
0.015,0.003,0.003,0.036
0.012,0.002,0.0007186031921108996,0.006
0.000908723274042657,0.002,0.000909023244265987,0.009
0.025,0.005,0.036,0.084
0.034,0.008,0.023,0.048
0.015,0.004,0.02,0.061
0.029,0.003,0.0003698239245332509,0.009
0.019,0.004,0.002,0.039
0.021,0.002,0.028,0.043
0.0015648024853122066,0.002,0.0008016046160644383,0.005
0.0022638368403621488,0.000601139851572816,0.0008034880287810991,0.0013304127023519947
0.038,0.006,0.009,0.038
0.047,0.098,0.024,0.008
0.162,0.061,0.054,0.008
0.057,0.041,0.018,0.005
0.051,0.076,0.044,0.00264277170250295
0.002816047845542492,0.0005724237533669823,0.00014198083747785496,0.0009759940127935557
0.038,0.006,0.009,0.038
0.026,0.004,0.005,0.03
7.517424798117234e-05,0.001,0.006,0.0012627103723170624
0.004,0.002,0.034,0.0035499643010456585
0.017,0.001,0.031,0.0009822791462241742
0.038,0.003,0.021,0.0021493080956150644
0.0025289921415442037,0.001,0.001,0.0012943013878280829
0.006,0.002,0.004,0.0013290348721122253
0.005,0.00025757913495600624,0.0006924815775259342,0.0028478758708218323
0.117,0.067,0.257,0.015
0.00039717531332621506,0.001,0.014,0.0002885121274540492
0.001018116145463058,0.002,0.009,0.02
0.0027133236854382865,0.005,0.006,0.006
0.0004302082848993255,0.002,0.01,0.018
0.001988587896653311,0.0009991838434067317,0.0003844073205872338,0.028
0.028,0.001,0.001,0.013
0.017,0.003,0.025,0.024
0.023,0.004,0.026,0.015
0.029,0.012,0.005,0.0036059675283826743
0.014,0.001,0.021,0.002437419849448956
0.037,0.026,0.053,1.42815701107879e-05
0.012,0.015,0.012,0.0011415559663741509
0.01,0.004,0.01,0.076
0.012,0.009,0.046,0.01
0.012,0.002,0.012,0.01
0.005,0.001,0.003,0.004598916329609668
0.023,0.01,0.039,0.00017200168674372907
0.001762720483347026,0.01,0.011,0.0011503147334698816
0.348,0.082,0.751,0.029
0.004,0.006,0.062,0.0016365511173608272
0.24,0.211,0.979,0.011
1.883,0.254,5.125,0.015
0.025,0.002,0.005,0.00015139640984810187
0.004,0.003,0.008,0.002756952972400904
0.008,0.002,0.003,0.014
0.001033434199874238,0.004,0.006,0.004479061546663102
0.007,0.003,0.004,0.0016481576435931034
0.006,0.003,0.004,0.015
0.034,0.009,0.004,0.013
2.6075673810898703e-05,0.005,0.016,0.0015473362259170044
0.004,0.005,0.048,0.0006052130821629037
0.0026660405826247294,0.004,0.05,0.0004986338127358492
0.005,0.001,0.011,0.0007219924614101414
0.0006770964284370767,0.004,0.004,0.004209990891067154
0.006,0.004,0.006,0.004980508283443245
0.004,0.003,0.006,0.0039033461640218437
0.004,0.0008452253737726672,0.012,0.0029807582759740865
0.005,0.003,0.008,0.0007010908006111776
0.006,0.001,0.01,0.005
0.003,0.00033300536313109506,0.006,0.0021032739746983976
0.003,0.00013500446017297295,0.009,0.004415247399029423
0.003,0.00022164388936987578,0.008,0.0007984197814196775
0.0005574712376799955,0.0009498327929015237,0.011,0.0001600382647160531
0.0013121113512353328,0.007,0.008,0.005
0.008,0.001,0.004,0.004402029868468491
0.337,0.052,0.674,0.013
0.007,0.003,0.001,0.025
0.01,0.019,0.013,0.00011796708007646096
0.011,0.015,0.004,0.01
0.248,0.014,0.458,0.009
0.239,0.016,0.423,0.013
0.202,0.019,0.358,0.014
0.182,0.013,0.331,0.013
0.187,0.015,0.361,0.011
0.198,0.014,0.411,0.013
0.191,0.314,0.022,0.003416848842973242
0.262,0.029,0.39,0.023
0.014,0.019,0.211,0.00033423520587165967
0.011,0.039,0.013,0.0009802239983034034
0.0002156159350282818,0.003,0.002,0.022
0.175,0.019,0.246,0.016
0.144,1.736,0.023,0.00483559930243442
0.129,0.783,0.016,0.0010204045064911643
0.095,1.633,0.019,0.00035330656665182204
0.102,0.01,0.317,0.012
0.123,0.035,0.179,0.004015773910905628
0.103,0.008,0.042,0.004686504124717325
0.129,0.015,0.059,0.0001148127770513524
0.271,0.008,0.036,0.002580885074740813
0.004,0.003,0.032,0.000775825672825266
0.011,0.005,0.005,0.0012477318167538592
0.009,0.006,0.078,0.002165366140600951
0.074,0.026,0.079,0.011
0.077,0.026,0.078,0.014
0.066,0.026,0.078,0.013
0.004,0.005,0.008,0.00188238616104472
0.342,0.006,0.129,0.0031677959715346107
0.182,0.054,0.113,0.014
0.019,0.004,0.003,0.079
0.084,0.009,0.027,0.0006611068061871523
0.08,0.074,0.089,0.0011311347655270322
0.01,0.016,0.028,0.0039801675008256905
0.286,0.027,0.218,0.01
0.176,0.291,1.048,0.011
