,order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g
1143,11/20/2020 09:11 AM,Leaf/Mixed Plant Material,201119-052,0.0817,0.00473333333333,0.0483,0.00396666666667
1144,11/20/2020 09:11 AM,Other,201119-053,0.000333333333333,0.000666666666667,0.0490333333333,0.00493333333333
1145,11/20/2020 11:30 AM,Kief / Hash,201119-043,0.0619,0.0195,0.292333333333,0.0718
1146,11/20/2020 12:59 PM,Concentrate,201120-007,0.0278,0.0028,0.27,0.0149666666667
1147,11/20/2020 12:59 PM,Concentrate,201120-008,0.0189,0.00336666666667,0.644666666667,0.0156666666667
1148,11/20/2020 12:59 PM,Concentrate,201120-009,0.053,0.00486666666667,0.386666666667,0.0138666666667
1149,11/20/2020 12:59 PM,Concentrate,201120-010,0.00763333333333,0.000833333333333,0.133,0.0032
1150,11/20/2020 12:59 PM,Concentrate,201120-011,0.00656666666667,0.00106666666667,0.0828666666667,0.0034
1151,11/20/2020 12:59 PM,Concentrate,201120-012,,0.0016,0.115666666667,0.0024
1152,11/20/2020 12:59 PM,Concentrate,201120-013,,0.0002,0.0217666666667,0.00213333333333
1153,11/20/2020 12:59 PM,Concentrate,201120-014,0.0116,0.00136666666667,0.278,0.003
1154,11/20/2020 12:59 PM,Concentrate,201120-015,0.0142666666667,0.00143333333333,0.610666666667,0.00236666666667
1155,11/20/2020 12:59 PM,Concentrate,201120-016,0.0158666666667,0.0331333333333,0.0567333333333,0.00253333333333
1156,11/20/2020 12:59 PM,Concentrate,201120-017,0.0330333333333,0.0062,0.0873,0.0146
1157,11/22/2021 09:23 AM,Edible (Other),211122-001,,0.0049,0.0242666666667,0.00883333333333
1158,11/23/2020 03:37 PM,Concentrate,201122-001,0.0317,0.0257333333333,0.694333333333,0.0161333333333
1159,11/23/2020 03:37 PM,Edible (Other),201122-002,,0.0211666666667,0.0330333333333,0.0176666666667
1160,11/23/2020 11:01 AM,Flower,201119-047,0.0724333333333,0.0244333333333,0.156666666667,0.00426666666667
1161,11/24/2020 09:47 AM,Tincture,201124-021,0.0092,0.00813333333333,0.0206,
1162,11/24/2020 09:47 AM,Tincture,201124-022,0.0223333333333,0.00626666666667,0.0192666666667,
1163,11/24/2020 11:47 AM,Tincture,201123-026,,0.0149333333333,0.201,0.0049
1164,11/25/2020 12:26 PM,Edible (Other),201124-025,0.00473333333333,0.0324333333333,0.0156666666667,0.00383333333333
1165,11/27/2020 09:13 AM,Isolate,201126-001,,0.0122333333333,0.0197333333333,0.0003
1166,11/27/2020 09:13 AM,Tincture,201126-002,0.0159,0.0185666666667,0.0170666666667,
1167,11/27/2020 09:13 AM,Tincture,201126-003,0.0199333333333,0.0079,0.0153,
1168,11/27/2020 09:13 AM,Tincture,201126-004,0.0138666666667,0.00953333333333,0.0140333333333,
1169,11/29/2021 04:18 PM,Tincture,211124-003,,0.00853333333333,0.0074,0.0104
1170,11/29/2021 12:22 PM,Leaf/Mixed Plant Material,211124-007,0.0636,0.0405333333333,0.0806333333333,0.0195
1171,11/30/2020 09:52 AM,Distillate,201125-005,,0.0222,0.0340666666667,0.0336666666667
1172,12/01/2020 12:59 PM,Concentrate,201201-001,0.00736666666667,0.0216666666667,0.0358666666667,0.0283
1173,12/01/2020 12:59 PM,Flower,201201-002,0.238333333333,0.174333333333,0.442,0.0215
1174,12/01/2020 12:59 PM,Concentrate,201201-003,0.0504333333333,0.0304666666667,0.286,0.0241666666667
1175,12/01/2020 12:59 PM,Concentrate,201201-004,0.0277,0.008,7.22,0.019
1176,12/01/2020 12:59 PM,Concentrate,201201-005,0.0115666666667,0.035,0.636333333333,0.0217
1177,12/01/2020 12:59 PM,Tincture,201201-006,,0.0224,0.0523666666667,0.0264333333333
1178,12/01/2020 12:59 PM,Tincture,201201-007,0.0340666666667,0.0216,0.0399333333333,0.0224666666667
1179,12/02/2020 09:28 AM,Concentrate,201202-009,0.0197333333333,0.0329666666667,0.542,0.0340666666667
1180,12/02/2020 09:28 AM,Concentrate,201202-010,0.0291333333333,0.0265,0.260333333333,0.0298
1181,12/02/2020 10:07 AM,Distillate,201201-008,0.0498333333333,0.0223666666667,0.0541666666667,0.0195666666667
1182,12/02/2020 10:07 AM,Distillate,201201-009,0.0363,0.0214,0.0356333333333,0.0203333333333
1183,12/02/2020 10:07 AM,Isolate,201201-010,0.0384666666667,0.0218,0.0378333333333,0.0203333333333
1184,12/02/2021 01:48 PM,Topical,211130-016,0.0150333333333,0.0130333333333,,0.0182
1185,12/02/2021 01:48 PM,Topical,211130-017,0.0160666666667,0.0136666666667,,0.0197666666667
1186,12/02/2021 11:41 AM,Concentrate,211130-021,0.0280333333333,0.0141,0.0277666666667,0.0061
1187,12/03/2020 02:15 PM,Concentrate,201202-012,,0.0093,0.0230666666667,0.00763333333333
1188,12/03/2020 02:15 PM,Concentrate,201202-013,0.176933333333,0.0552,0.0969,0.0384666666667
1189,12/03/2020 02:15 PM,Concentrate,201202-014,0.118566666667,0.00303333333333,0.0160333333333,0.00726666666667
1190,12/04/2020 01:11 PM,Other,201203-009,0.0405,0.00233333333333,0.0274,0.00663333333333
1191,12/04/2020 01:11 PM,Other,201203-010,0.00176666666667,0.207,0.0358333333333,0.00626666666667
1192,12/04/2020 01:11 PM,Other,201203-011,0.0661,1.21666666667,0.432666666667,0.0236666666667
1193,12/04/2020 01:11 PM,Other,201203-012,0.0133,0.0445333333333,0.0684666666667,0.0100333333333
1194,12/04/2020 01:11 PM,Other,201203-013,0.116,0.0163333333333,0.247333333333,0.0061
1195,12/04/2020 01:11 PM,Other,201203-014,0.224666666667,0.0676,0.444333333333,0.0106
1196,12/04/2020 01:11 PM,Other,201203-015,0.121166666667,0.0683,0.166666666667,0.0102
1197,12/04/2020 01:11 PM,Other,201203-016,2.04666666667,0.0849,3.38,0.035
1198,12/04/2020 01:39 PM,Flower,201204-006,,0.0144,0.0184,0.00923333333333
1199,12/04/2020 01:39 PM,Flower,201204-007,0.0149333333333,0.0113,0.0753666666667,0.00786666666667
1200,12/04/2020 10:14 AM,Concentrate,201204-001,0.0471666666667,0.00896666666667,0.195666666667,0.0093
1201,12/04/2020 10:14 AM,Concentrate,201204-002,0.00903333333333,0.0111666666667,0.268666666667,0.0103666666667
1202,12/04/2020 10:14 AM,Concentrate,201204-003,0.0226666666667,0.0118,0.433666666667,0.00773333333333
1203,12/04/2020 10:14 AM,Flower,201204-004,-0.0055,0.0169,0.0492,0.0124
1204,12/04/2020 10:14 AM,Flower,201204-005,-0.0044,0.0134,0.0877,0.0129
1205,12/06/2021 11:30 AM,Flower,211203-026,0.127333333333,0.278333333333,0.179,0.008
1206,12/06/2021 11:30 AM,Flower,211203-027,0.146333333333,0.391666666667,0.2,0.00876666666667
1207,12/06/2021 11:30 AM,Flower,211203-028,0.123666666667,0.179333333333,0.139,0.00836666666667
1208,12/06/2021 11:30 AM,Flower,211203-029,0.130333333333,0.106333333333,0.172333333333,0.00643333333333
1209,12/07/2020 02:37 PM,Flower,201207-015,0.0151333333333,0.0502333333333,0.00816666666667,0.00586666666667
1210,12/07/2020 02:37 PM,Flower,201207-016,0.0412666666667,0.0210666666667,0.0103333333333,0.0053
1211,12/07/2020 02:49 PM,Other,201205-001,0.204666666667,0.0221,0.323333333333,0.0088
1212,12/07/2020 02:49 PM,Other,201205-002,0.167033333333,0.0478666666667,0.139333333333,0.00783333333333
1213,12/07/2020 02:49 PM,Other,201205-003,1.58,0.38,1.3,0.0170666666667
1214,12/07/2020 02:49 PM,Other,201205-005,0.110666666667,0.0311333333333,0.442666666667,0.00823333333333
1215,12/08/2020 01:55 PM,Capsules,201208-020,,0.00336666666667,0.0302,0.0066
1216,12/08/2020 01:55 PM,Concentrate,201208-021,,0.00923333333333,0.0384333333333,0.00573333333333
1217,12/08/2020 02:16 PM,Flower,201208-022,0.000766666666667,0.0099,0.0745,0.0073
1218,12/08/2020 11:00 AM,Concentrate,201208-017,0.0194333333333,0.00386666666667,0.0131666666667,0.00746666666667
1219,12/08/2020 11:00 AM,Concentrate,201208-018,,0.0037,0.0150333333333,0.00586666666667
1220,12/08/2020 11:00 AM,Concentrate,201208-019,0.07,0.00883333333333,0.252666666667,0.00703333333333
1221,12/08/2021 10:17 AM,Edible (Other),211207-014,0.0195,0.00663333333333,0.0203333333333,0.0151666666667
1222,12/08/2021 11:08 AM,Topical,211207-003,0.0505,0.00286666666667,0.0651,0.0111666666667
1223,12/08/2021 11:08 AM,Leaf/Mixed Plant Material,211207-004,0.46,0.0655333333333,0.626333333333,0.0678333333333
1224,12/08/2021 11:08 AM,Leaf/Mixed Plant Material,211207-005,0.180333333333,1.3,0.504,0.0229666666667
1225,12/09/2020 10:25 AM,Concentrate,201208-024,,0.00433333333333,0.0210666666667,0.00543333333333
1226,12/09/2021 01:15 PM,Leaf/Mixed Plant Material,211209-062,0.0493333333333,0.0992666666667,0.158,0.0171333333333
1227,12/10/2020 08:04 AM,Concentrate,201210-006,0.0372,0.0102333333333,0.373666666667,0.006
1228,12/10/2020 12:28 PM,Flower,201209-013,0.0121,0.0404666666667,0.0616333333333,0.0110333333333
1229,12/10/2020 12:28 PM,Flower,201209-014,0.0175,0.0288,0.0215666666667,0.0100333333333
1230,12/10/2021 04:50 PM,Edible (Other),211210-041,0.0328666666667,,0.0167666666667,0.0115666666667
1231,12/10/2021 09:56 AM,Concentrate,211209-003,0.0753,0.00643333333333,0.0730666666667,0.0114666666667
1232,12/10/2021 09:56 AM,Concentrate,211209-004,0.0465,0.00783333333333,0.0709,0.0111
1233,12/11/2020 12:13 PM,Concentrate,201211-013,,0.00546666666667,0.141,
1234,12/11/2020 12:51 PM,Flower,201211-014,0.127666666667,0.0264,,
1235,12/14/2020 03:49 PM,Tincture,201208-023,,,,
1236,12/14/2020 12:24 PM,Flower,201214-014,0.226333333333,0.0931,0.213333333333,
1237,12/14/2020 12:24 PM,Flower,201214-015,0.0120666666667,0.135333333333,0.0371333333333,
1238,12/14/2021 01:50 PM,Flower,211214-003,0.04,0.0244,0.0316,0.0093
1239,12/14/2021 01:50 PM,Flower,211214-004,0.0272666666667,0.0565333333333,0.0741,0.0098
1240,12/15/2020 01:21 PM,Concentrate,201214-034,,,0.108,0.0185666666667
1241,12/15/2021 03:55 PM,Edible (Other),211215-008,0.000133333333333,0.0032,0.0220666666667,0.00656666666667
1242,12/16/2020 01:13 PM,Tincture,201215-161,0.0787333333333,0.0116,0.00743333333333,0.00223333333333
1243,12/16/2020 03:20 PM,Flower,201216-012,,0.0242333333333,0.0368,0.0119666666667
1244,12/16/2020 11:34 AM,Isolate,201215-033,,,0.0567333333333,0.0186333333333
1245,12/16/2020 11:34 AM,Distillate,201215-034,,,0.0596666666667,0.0192666666667
1246,12/16/2020 12:24 PM,Leaf/Mixed Plant Material,201215-031,,1.29333333333,0.658666666667,0.00716666666667
1247,12/16/2020 12:24 PM,Leaf/Mixed Plant Material,201215-032,,0.00933333333333,0.0431333333333,0.01
1248,12/16/2021 09:29 AM,Edible (Other),211215-009,0.0375666666667,0.0209,,0.0248666666667
1249,12/16/2021 09:58 AM,Edible (Other),211215-002,0.0697333333333,0.0644,0.193,0.007
1250,12/16/2021 09:58 AM,Edible (Other),211215-003,0.0635333333333,0.0259333333333,0.122,0.0146333333333
1251,12/16/2021 09:58 AM,Edible (Other),211215-004,0.00786666666667,0.0375,0.459666666667,0.00803333333333
1252,12/16/2021 09:58 AM,Edible (Other),211215-005,0.0898333333333,0.0525333333333,0.191,0.0066
1253,12/18/2020 02:19 PM,Isolate,201216-049,,0.0103333333333,,0.011
1254,12/18/2020 02:19 PM,Distillate,201216-050,,0.0115,,0.0088
1255,12/18/2020 02:19 PM,Distillate,201216-051,,0.0108333333333,,0.00816666666667
1256,12/18/2020 02:26 PM,Concentrate,201218-030,,0.0122666666667,,0.0048
1257,12/18/2020 02:26 PM,Concentrate,201218-031,,0.0126666666667,,0.00443333333333
1258,12/18/2020 02:26 PM,Concentrate,201218-032,,0.011,,0.00463333333333
1259,12/21/2020 10:32 AM,Concentrate,201221-021,0.0185666666667,0.0230666666667,0.0649,0.00333333333333
1260,12/21/2021 11:10 AM,Flower,211221-002,0.1066,0.0917,0.117666666667,0.0238666666667
1261,12/22/2020 01:54 PM,Leaf/Mixed Plant Material,201218-033,0.141666666667,1.32,4.01,0.0174333333333
1262,12/23/2020 12:45 PM,Concentrate,201223-015,,0.00486666666667,0.0246333333333,0.00563333333333
1263,12/23/2020 12:45 PM,Concentrate,201223-016,,0.00256666666667,0.0304666666667,0.00686666666667
1264,12/23/2020 12:45 PM,Concentrate,201223-056,,0.00326666666667,0.0306333333333,0.00556666666667
1265,12/23/2020 12:45 PM,Concentrate,201223-057,,0.00366666666667,0.0323333333333,0.00563333333333
1266,12/28/2020 04:24 PM,Tincture,201221-019,,0.00246666666667,0.0193666666667,0.0021
1267,12/28/2020 10:10 AM,Concentrate,201227-002,,0.00293333333333,0.0249,0.00533333333333
1268,12/28/2020 12:46 PM,Concentrate,201228-018,,0.0127666666667,0.192,0.00703333333333
1269,12/30/2020 09:20 AM,Other,201229-031,,0.00933333333333,0.0528,0.0187333333333
1270,12/30/2020 11:31 AM,Flower,201229-029,,0.039,0.0209666666667,0.0113
1271,12/30/2020 11:31 AM,Flower,201229-030,,0.0156333333333,0.0536333333333,0.0108
1272,12/31/2020 11:57 AM,Isolate,201231-002,,0.0102333333333,0.0609333333333,0.0178333333333
1273,12/31/2020 11:57 AM,Isolate,201231-003,,0.00766666666667,0.0366666666667,0.0097
1274,,Isolate,210311-023,0.0319,,,
